37277,1
260344,1
394009,0
223960,1
73355,1
309135,1
159290,0
173274,0
268156,1
53239,0
305885,0
11712,0
271782,0
122329,1
279750,0
351123,1
208269,0
328979,1
230802,0
60031,0
387401,1
202705,0
9002,1
190820,0
361718,0
328630,1
66736,1
355011,1
330401,1
177889,0
11778,1
156219,0
222631,0
36725,0
153012,0
69150,0
389605,0
10355,0
177409,0
155587,1
120088,0
376976,0
360187,0
72883,1
78989,1
338841,0
344507,1
397880,0
284574,0
115371,1
109184,0
239439,1
337633,1
457,1
215823,0
266757,1
30469,1
260605,0
214663,0
50384,0
61500,0
198309,0
67886,0
298338,1
352830,0
280148,0
55802,1
391605,1
107823,0
47134,0
390678,0
229894,1
249736,0
62597,1
161608,0
54735,0
397870,0
139356,0
321360,1
360250,0
266898,0
362727,0
39416,0
61540,0
230590,1
273695,0
323772,0
126250,1
140611,0
316248,0
360249,0
83169,0
47233,0
287902,1
145491,0
92295,0
370901,0
303502,0
291713,1
358269,1
321389,0
293756,0
293356,1
369600,0
371147,0
151968,0
140080,0
115476,0
5421,0
256535,0
15980,1
203499,1
233842,1
163974,0
104795,0
40595,1
227285,1
393034,0
127802,0
169684,1
318540,0
200296,1
192113,0
33931,0
363149,0
245505,1
351160,1
210342,0
44398,1
372589,1
78464,1
296943,1
78635,0
363292,0
357250,0
229786,0
145641,1
5069,1
258410,0
40207,0
227975,1
36513,0
219744,1
201558,0
74030,0
213840,0
119255,0
153757,1
308813,0
241094,0
224968,0
308801,0
257181,0
231084,0
226077,0
338959,0
40289,1
89738,0
259299,0
394735,1
345268,0
39608,1
183154,0
102822,1
27731,0
319326,1
330723,0
327979,1
217216,1
150265,0
390553,1
78404,1
114839,1
404050,0
382525,0
276071,0
14856,0
312582,0
267792,1
161367,1
94304,0
148500,0
34259,0
225721,0
113924,0
186228,0
144212,0
150763,0
311198,0
330517,1
271859,0
210759,1
234442,0
311605,0
310812,1
264499,0
114563,0
173346,0
177892,0
215729,0
98709,0
307729,0
101662,1
392579,0
99113,0
96627,0
314,0
294765,0
258326,0
108022,1
136810,0
305829,1
24192,1
12881,1
233374,0
159453,0
90001,1
269359,1
29019,0
229539,1
275502,1
195147,1
274438,1
247787,1
139307,1
358559,0
146584,1
22266,1
241100,1
324088,0
277396,0
241593,1
104064,0
36674,0
99044,0
399602,0
200842,0
288590,0
295381,1
38174,0
396265,0
205234,0
346552,1
164380,0
304689,0
74238,1
239616,0
142040,1
248161,0
87115,1
98038,0
184635,0
399674,0
264819,1
69996,1
283132,0
196023,0
278417,1
83624,0
171042,0
14220,1
71339,1
300017,0
75971,0
158599,0
342087,1
341137,1
137350,0
247482,1
360776,0
256603,0
287187,1
357145,0
301843,1
192226,1
35217,1
262300,1
302832,0
213410,0
226195,1
240780,0
22094,1
225195,0
60236,0
280437,1
191027,1
80975,0
68942,0
294732,0
222417,0
382414,0
341616,0
131631,1
338601,1
143757,1
186465,1
111038,0
371753,0
194424,0
191650,0
306090,1
369174,1
335864,0
335887,1
86798,1
51100,0
196287,0
122530,0
326805,0
50179,0
265500,1
108461,1
325577,0
268704,0
254594,1
326419,1
7917,0
136231,0
291159,1
165281,1
207020,1
253408,0
113108,0
200698,0
30360,0
265654,0
34583,1
113806,0
209054,0
50691,0
317494,1
378100,0
154303,0
77822,1
265155,1
103452,0
183481,0
236364,0
123243,0
291521,1
134903,1
90067,1
228367,1
32900,0
188732,0
327398,1
151469,1
120950,0
355313,0
220760,1
356409,0
52070,0
246182,0
283953,0
394040,1
143822,1
172313,0
198939,0
110291,0
402605,1
4335,1
209260,0
332815,0
7674,1
187149,1
119842,1
128109,0
318438,1
62141,0
260612,0
34745,0
300005,0
34329,0
20046,0
216264,0
338067,0
311142,0
149400,0
112229,0
275015,0
147675,1
275808,0
246963,1
370860,0
172513,0
95538,0
346661,0
284871,0
221407,1
241419,0
360341,1
27565,0
336844,0
46849,0
252964,0
197108,0
27923,0
101671,1
4126,0
87647,1
341202,1
263564,0
57351,1
393133,1
258182,1
110196,1
170691,0
247562,1
287069,0
293131,1
138471,1
271027,1
387302,0
151923,0
205664,0
377206,1
221886,0
171253,0
319337,1
29640,1
305507,0
44177,0
313586,0
176638,1
144025,0
30693,0
122773,0
271797,1
154176,0
389980,0
228681,1
118543,0
341522,0
1110,1
239829,0
281897,0
6658,0
298084,0
199968,0
152314,0
144171,0
186606,1
149684,1
47206,1
71754,0
331020,0
304971,1
124100,0
10307,1
402741,0
281677,0
12280,1
122442,0
366348,1
160834,0
67816,1
57470,1
180259,0
150904,1
159100,0
14947,0
13029,1
401452,1
352787,0
82244,1
249343,1
207264,1
255981,0
401334,1
51395,0
86892,1
14107,1
290170,1
377215,0
98851,0
293908,0
114668,0
351630,0
309931,0
176810,0
373882,0
115538,0
603,0
60907,1
101593,0
130492,0
2101,1
388524,1
136915,0
351557,0
169776,1
172019,0
401969,0
174006,0
60435,0
154915,1
304607,1
400387,0
146305,0
61498,1
63985,0
237515,0
363594,0
114866,1
382737,0
282297,0
7689,0
168233,1
146158,1
311505,0
389848,0
52769,1
49562,0
135654,1
141757,0
97888,1
357488,1
246225,0
151450,0
74358,1
158424,0
105535,1
91095,0
320323,1
30616,0
64578,0
364502,0
398380,0
202183,0
32631,0
381363,0
110300,0
106300,1
65389,0
87343,0
326817,0
292345,0
350169,1
214285,0
381640,0
287791,1
264011,0
400818,0
327748,0
168081,0
37430,0
169182,0
33728,0
248236,0
227437,1
93150,1
382972,1
306075,0
244106,0
123755,0
125116,1
156991,1
50997,0
107851,0
379109,0
78381,1
340029,0
24588,0
23450,0
49056,0
71777,0
8619,0
43489,0
325414,0
283930,0
35951,0
268677,1
15264,0
28227,0
10072,1
56136,1
5058,0
347354,0
124349,0
210151,0
99043,0
6343,0
109304,0
326823,0
24018,1
50011,0
13719,0
238877,1
307216,0
381305,0
108729,1
229896,0
195843,0
165352,0
373768,1
334196,0
306557,0
189558,1
116594,1
251466,0
85715,1
130357,0
12222,0
340423,0
40818,0
111281,1
196163,1
138270,0
402259,0
274302,0
49139,0
79781,0
151999,0
168336,1
319217,0
251010,0
283120,1
77164,0
211741,0
73613,0
18649,0
310947,1
198084,1
167530,1
138393,0
231713,0
135972,0
320611,1
121092,1
19276,1
337920,0
163528,0
133640,0
331555,1
61413,0
211276,0
19241,0
10987,1
210671,0
41703,0
369945,1
253917,0
329688,1
212897,0
43858,1
358541,0
5163,0
41231,0
261024,0
99932,0
394536,1
72087,0
35767,0
23505,0
147567,0
265398,0
139149,0
313279,0
398319,0
86359,0
83707,0
369647,1
380164,0
42479,1
38400,0
74293,0
147780,0
269032,1
333143,1
33040,0
123132,0
101752,0
326613,0
7863,0
34666,1
367109,0
6238,0
202983,1
32988,1
285614,1
119959,1
235802,1
209243,0
105553,1
164664,1
34249,1
125634,0
291497,0
400603,1
335762,1
300667,0
74295,1
329416,0
23545,1
381130,0
374782,1
398948,0
163099,0
244862,0
402533,0
399500,0
191621,1
362950,1
312897,0
142291,1
295803,0
349870,1
365620,0
214604,1
302567,1
228489,0
402099,0
101644,1
12043,0
198818,0
24736,0
202697,1
36073,0
373294,0
175886,0
82797,1
85720,1
2760,0
297945,1
188144,1
260178,1
143931,0
308951,0
80269,1
369449,0
356522,1
174960,0
331661,0
116900,0
16836,1
27944,0
327320,0
56309,1
346003,0
270177,0
76327,0
373771,1
1765,0
43568,1
403625,0
184687,0
45844,1
209802,0
65057,0
88621,0
180047,0
51646,0
116689,1
328343,0
221804,0
199007,1
86505,0
128659,1
374905,1
390131,1
84648,0
262778,0
349919,1
148879,0
56091,1
185027,1
240764,0
1984,0
366969,1
73040,0
81735,1
67589,0
235950,1
169505,1
84206,0
185059,0
264,0
62695,1
304822,1
91433,0
157290,0
142985,1
10058,1
110950,0
14671,0
282871,0
186604,0
108980,0
383047,0
299941,0
383533,1
351983,1
148432,1
305127,1
157235,0
106175,1
257179,0
271974,1
138940,1
30740,1
322373,1
23627,1
354084,0
167772,0
52356,0
177000,0
141427,0
386822,0
256857,0
336541,1
70235,0
127567,0
115544,0
313499,1
232660,0
3619,0
338417,0
257242,0
333269,0
374403,0
337717,1
326178,1
302773,0
138900,0
307233,1
340111,0
338209,0
22869,1
206918,0
288692,0
392434,0
162309,0
169951,0
338146,0
325925,0
219332,0
188680,0
282599,1
74563,0
174846,1
230915,0
92854,1
148685,1
348095,0
156159,1
11401,0
107072,1
133525,1
38413,0
64315,0
8761,0
230942,0
185313,0
384047,1
194427,0
122249,0
204254,0
396585,1
387942,0
38606,1
347867,0
344566,1
143112,0
302004,0
202169,0
48422,0
204057,0
252150,1
364052,1
91998,0
311193,0
211531,0
85252,0
213246,1
179459,1
64034,0
379070,0
186430,0
63484,1
286541,0
314609,0
282958,0
289458,0
376613,0
142427,0
78542,0
302989,0
252695,1
26756,1
72628,0
172639,0
259621,0
155922,0
94590,0
77290,0
34837,0
319222,0
352558,0
55941,0
169974,1
335772,0
131129,1
202325,0
384441,1
222024,0
268141,0
370761,0
74775,0
343223,0
124727,0
57007,0
308599,1
236079,0
231700,0
123840,1
137462,0
364604,1
287931,0
308671,1
240919,0
304935,0
295223,0
55466,0
217162,0
290455,0
200812,0
1089,0
32319,0
13359,1
229970,1
195858,0
373554,0
258058,1
18725,0
344696,0
98636,0
80424,1
195176,0
260026,0
304480,0
91763,0
270549,1
114583,0
111674,0
399507,0
371724,0
359100,1
246064,1
91320,0
57999,0
372372,0
351227,1
134847,0
147120,0
57668,0
141913,1
298273,1
249941,0
264281,0
352977,1
312909,1
93340,0
227714,0
338308,1
231546,0
100473,0
38820,1
177613,0
104200,1
369901,1
64275,1
86111,1
72817,1
95924,0
194980,1
293664,1
110126,1
237041,1
121885,1
258477,1
163985,0
327168,0
242270,1
196295,0
175119,1
69713,0
63461,0
149330,0
86283,0
34544,0
246263,0
21474,0
394271,1
321593,0
337994,1
314984,1
287189,0
173486,0
45707,1
247172,0
392786,1
233969,1
63213,1
270982,0
316285,0
169450,0
287683,1
352462,0
142456,1
163620,0
321725,0
176,1
135215,0
56778,1
294734,1
291435,0
168832,1
72780,0
134046,0
12909,0
42881,0
96090,0
240657,1
403022,0
312149,0
51281,1
142644,0
239713,1
41063,1
275267,1
243830,1
269736,0
196634,0
113732,0
226832,0
340341,0
335194,0
4223,0
140266,0
395925,0
366059,0
78240,0
212672,1
311947,1
226835,0
177530,1
91410,0
212407,0
288226,0
185162,0
209352,1
85262,1
82467,1
104569,0
339370,0
404060,0
365975,1
181233,1
175641,1
201697,0
51248,1
230619,0
25339,0
75734,1
308157,0
166575,1
279139,0
77812,0
207625,0
137288,0
291809,0
253407,1
382195,1
39992,0
244553,0
11076,0
185972,1
215693,1
92693,0
342166,0
67863,1
354935,1
369248,1
99212,0
311601,0
276614,0
221726,0
74338,1
290888,1
209284,1
62025,1
375243,0
97849,0
99108,0
199444,1
136650,0
398907,0
6260,0
278116,1
199478,0
126644,0
98230,1
27013,1
275858,1
52712,1
339908,1
259247,0
171274,0
142720,0
80237,0
133771,0
27510,1
8813,1
399865,1
310070,1
17870,1
196281,0
367457,0
331228,1
117544,1
375845,1
31985,0
209960,0
319453,1
62857,0
297168,1
11083,0
111777,1
122340,0
77959,0
331266,1
36794,0
380143,1
208155,1
299562,1
175269,1
158241,1
196415,0
4573,0
359048,1
28336,1
169719,0
196714,1
157690,1
216608,0
389661,1
194630,0
190155,1
201050,1
3091,1
221216,0
91496,0
111320,1
79249,0
312756,0
131834,1
167835,0
93819,0
15367,1
105374,0
93828,1
278276,1
27417,0
278233,1
193417,0
231327,0
265458,0
90154,0
230007,1
148781,0
84279,1
308358,1
325014,1
186261,0
323017,0
2482,0
61880,0
77872,0
310160,1
264635,1
293905,1
307025,0
221788,0
120857,0
20538,0
30345,1
292773,1
376185,0
216438,1
120728,1
335682,0
47169,0
136174,1
77344,0
145535,1
80139,0
177803,0
302605,1
264913,0
42860,1
78888,1
320010,0
9386,0
155509,0
47485,0
64327,0
342933,1
356583,0
268002,0
70153,0
157191,0
21021,0
151134,0
313604,1
30756,0
351411,0
153707,0
366560,0
385017,1
287039,0
121214,0
342367,1
58603,0
168965,1
171673,0
169590,0
379492,1
265781,0
27563,0
130836,0
349390,0
32059,1
195854,0
222827,0
19807,1
194048,0
141828,1
268686,0
49516,0
223847,0
168789,0
231156,0
252786,0
78389,0
397602,0
393910,0
330923,0
90330,1
272908,1
253681,1
283578,0
116097,0
384,0
264444,0
48609,0
379968,1
350896,1
75610,0
73218,0
54600,0
84608,0
341333,0
140655,0
68341,0
288019,0
9225,0
247123,0
339623,0
161384,1
175191,0
182944,0
121917,0
348470,0
399719,1
366048,0
301870,1
309414,1
172269,0
92427,0
154497,1
142341,1
351905,0
107874,1
166309,0
317376,0
60697,1
244591,0
107630,0
70036,1
268088,0
82118,0
233831,1
48915,1
149314,0
10415,0
199629,0
247018,0
155965,1
43728,0
22339,1
92761,1
135029,0
311906,0
180099,0
362648,0
360871,0
119272,1
216081,1
102196,1
209368,0
63997,0
376715,0
186158,0
312115,0
304766,1
167697,0
195408,0
295822,1
105090,0
175260,0
113414,0
375688,1
66793,1
402615,1
195051,0
312310,0
63309,1
52568,1
391209,0
192540,0
163847,0
114546,0
51785,0
29866,0
324407,0
217548,1
86736,1
306062,0
241038,0
178079,0
194613,1
133602,0
44094,0
316383,0
271960,0
108298,0
230859,1
86606,1
154345,0
365156,0
58281,0
20268,1
97009,0
110972,0
381461,0
210812,1
336102,0
203648,1
351016,1
78912,0
167463,0
266160,0
339483,0
292608,1
334102,0
28499,0
378942,1
50027,1
300083,0
189182,0
268598,0
139174,0
337488,0
178980,1
121679,0
271626,1
276751,0
260662,0
138162,0
300500,1
171512,1
357949,0
122986,0
147530,0
228891,0
162936,0
345513,1
381901,0
79612,0
141390,1
272250,1
27455,1
150936,1
255726,0
119164,0
731,0
41255,1
357483,0
102850,0
212427,0
121932,0
164868,0
241126,0
29745,0
330160,0
283332,0
87715,0
188000,0
32027,1
355435,0
103695,0
214253,0
165025,1
305724,1
370010,1
262611,1
102129,0
375465,0
116428,0
391313,0
366532,0
31195,0
76541,0
403173,1
7095,0
245408,1
246487,0
439,1
54220,0
396569,1
63750,0
133898,0
374037,0
171802,0
277224,1
329981,0
335714,0
297817,0
191535,0
337812,1
86953,0
1878,0
259697,1
46170,1
356757,0
34011,0
253313,0
268332,1
60233,0
59458,0
137518,0
183845,1
374790,0
349111,0
148957,0
332271,0
89579,1
66959,0
309453,0
52523,1
34327,0
330253,1
163305,0
354151,1
304217,1
380021,0
301186,0
183580,0
29732,1
317335,1
350308,1
59574,0
353154,1
179796,1
244023,1
356280,0
354663,1
308435,0
198548,0
184620,1
336717,0
34310,1
54963,0
264682,0
361641,0
224184,1
113457,0
194102,0
42453,0
133336,0
169041,1
150530,0
223795,0
364034,1
184338,0
270172,0
259668,0
334414,0
287663,0
282931,1
322780,0
209668,1
217784,0
88792,0
303302,0
250886,0
244316,0
287471,0
4531,1
39573,0
1461,0
261683,0
92436,1
289162,0
43243,0
281577,1
146866,0
300678,0
305890,1
118312,0
271894,0
164245,1
238665,0
46513,1
129419,0
212039,1
73017,1
178382,1
60003,0
55614,0
70631,1
167081,1
243311,1
92662,0
93362,1
314811,0
304792,1
53928,1
257081,0
318541,0
150186,0
83093,0
159923,0
296004,0
236227,0
42348,0
221980,0
171254,0
5986,0
37732,0
153284,0
340922,0
164836,0
389101,0
328642,0
285273,0
21356,1
132015,0
377585,0
112952,1
73189,1
173561,0
238889,1
101478,1
142908,1
220969,0
296986,0
108409,0
387925,0
353192,1
342501,0
115888,0
12577,1
96380,0
262023,0
260849,0
217398,0
26313,1
58374,0
186779,1
290963,0
191849,0
47376,0
69704,0
113210,0
169805,0
177174,0
78207,0
297681,1
220127,0
198404,1
110584,1
319975,0
25798,0
146332,1
87294,0
298600,1
9998,1
183602,0
249487,0
346645,0
19387,1
224779,1
261222,0
33361,1
98821,0
81939,1
77576,1
171747,0
286513,0
295651,0
365856,1
14020,0
262327,0
154072,0
368200,0
190451,0
27193,1
101157,1
375032,0
189316,0
312713,0
263263,1
295386,0
23468,0
332700,1
67446,0
164137,1
171587,0
135670,1
103731,0
184041,1
95892,0
236200,1
94645,1
12916,0
78594,0
57622,1
257270,0
20289,0
123184,1
74595,1
293317,0
233105,1
359602,1
227307,0
382197,1
237986,0
107703,0
302881,0
251523,1
278869,1
67485,0
8757,0
350724,1
184835,0
161671,1
26642,0
176708,1
166827,0
217913,0
163574,1
57641,0
403053,1
37759,1
381415,0
20582,0
287061,1
208867,1
298100,0
291899,0
38772,0
85383,0
172547,0
215114,0
218781,0
40854,0
227413,1
35798,0
285588,1
252802,0
399692,0
401169,0
137453,1
86229,1
78034,1
10105,1
38569,0
367034,1
306548,0
329043,1
305028,1
301839,1
140848,1
230588,0
118718,0
371741,1
106354,1
11936,0
389480,1
45762,0
337277,0
121077,0
82026,0
38135,0
243657,0
39233,1
85879,1
129062,1
81299,0
336341,1
367013,1
232794,0
81841,0
244812,0
208172,0
78579,0
18968,1
61591,1
198527,0
372396,0
362678,0
124474,1
46834,1
87906,0
274262,0
378456,0
89321,0
117586,1
204327,0
92072,1
185445,1
100942,0
16466,0
235139,1
26764,1
11595,0
54589,0
98609,0
388357,1
200790,0
100280,1
331112,0
205839,0
304454,0
348026,0
174395,1
241818,1
136806,0
377414,0
12232,1
37196,0
327922,0
24764,0
128346,1
112117,0
206445,0
111868,1
153070,1
283177,0
382754,0
143423,1
133493,0
380399,0
248454,1
150997,0
132548,0
158405,1
234240,0
290008,0
330377,1
256395,0
14841,0
100489,0
250639,1
113008,0
361989,0
114324,1
266421,0
57947,0
262112,1
301813,0
180510,1
200824,0
122218,0
66309,0
262445,1
131501,0
49078,0
148315,1
398782,1
227127,0
171175,1
106508,0
272367,0
90985,1
306666,0
346984,0
172112,1
4229,1
84094,0
224682,0
47764,1
393441,1
17453,0
271122,1
156694,1
321986,0
306597,0
361694,0
282484,0
258408,1
327991,0
342881,0
43113,1
44688,1
22711,1
314682,0
183646,0
311800,1
297249,1
168159,0
147512,1
95970,0
403484,0
24020,1
70899,0
244968,0
147477,1
64944,1
149325,0
207566,0
337763,0
268111,1
56862,0
319864,0
184676,0
338836,0
94162,0
172577,1
396508,0
344064,1
369203,1
283923,0
227737,1
268276,0
84659,1
86968,1
6915,1
50351,0
352685,1
118221,0
361216,0
9237,0
357064,0
222685,1
316172,0
240078,0
346617,1
257032,0
395509,1
134525,0
171419,0
253366,1
205869,1
330576,1
136212,0
100945,1
355294,1
67279,0
205922,0
94706,0
28782,0
152028,0
212928,0
188462,0
72863,1
70169,1
47243,0
77638,1
194835,1
124629,1
249735,1
380945,1
196275,1
302117,1
367161,1
130316,1
80992,0
201206,1
188364,1
270094,0
228201,0
154412,0
80542,1
287285,0
8405,0
399011,0
344908,0
237942,1
290183,0
34245,0
36159,1
10801,0
290707,1
166889,0
273037,0
336046,0
47956,0
312854,1
332831,0
153787,0
328543,1
69696,1
64733,0
215535,1
158531,1
274549,1
253042,0
302839,0
103746,0
843,0
110153,0
211444,1
11267,0
180187,1
191916,1
182672,0
318634,0
105971,1
248555,1
137131,0
268409,1
188064,0
385532,0
125937,1
212162,1
315829,0
72662,0
129347,0
314384,1
9919,1
62322,0
319792,0
114428,1
399453,0
42870,0
281479,0
152047,1
236663,0
75562,0
280875,0
46745,0
404056,0
181947,0
51779,1
390860,0
146014,0
366623,0
172935,0
154939,1
135187,0
43812,1
132763,0
85813,0
283911,0
148787,0
111543,0
108071,0
286356,1
130835,0
341887,0
267179,1
278898,1
399909,0
21025,0
206389,0
253573,0
56318,1
346075,0
75114,0
110809,1
218970,0
400183,0
234483,0
119962,0
39100,1
249854,0
359321,1
256494,0
349679,0
9526,0
129949,0
136773,1
374386,1
103821,1
226963,0
61247,0
317291,0
399324,1
381551,1
316279,0
380177,0
270761,1
263956,1
386777,1
326507,1
202667,1
88012,1
370136,0
101778,0
142930,0
373041,0
41702,0
179966,1
33877,0
221561,1
24938,0
252219,0
346072,0
86250,0
305686,1
385701,0
323526,1
368504,0
385492,1
211247,0
318028,0
140895,0
376788,0
398550,1
256780,0
164598,0
56695,1
7980,0
111951,0
225184,0
141230,0
75985,1
355087,1
188979,0
57266,0
392861,1
72339,0
1981,1
182491,0
27383,0
112595,0
96372,0
197606,0
99141,1
221243,0
18124,0
305324,0
191551,1
374445,0
19513,1
362847,0
248450,0
255553,0
306073,0
508,1
36857,0
51941,0
246435,0
384584,0
398064,1
177910,1
321085,0
401241,0
188286,0
135170,0
110639,0
177302,0
174728,0
49939,0
15340,1
156489,0
1993,0
326664,0
306494,1
131997,0
209440,0
116150,0
331757,0
27422,0
119408,1
241291,1
391853,0
397847,0
116740,0
182899,0
244357,1
326185,0
327560,0
246773,0
109669,0
380928,0
242370,1
288810,0
158611,0
60040,0
163861,0
75901,1
141115,0
195983,1
224807,0
19197,1
329577,0
349485,0
54750,0
265705,0
201909,0
285610,0
61538,0
269911,1
91711,1
137523,1
336849,0
314225,1
126445,0
363625,1
79120,0
18017,0
75408,1
135668,0
49303,0
394578,0
260353,0
227873,1
93187,1
372474,1
187853,0
166292,1
71700,1
256271,0
241859,0
335212,0
242988,0
66726,1
392945,1
122383,0
267225,1
220371,0
360201,0
330712,1
301292,1
